wave,id,risk,offer_rate,photo_female,photo_none,intshown,suggest_use,special_offer,applied
1,631,Low,4.44,0,0,1,0,1,0
1,632,Low,6,1,0,0,0,1,0
1,633,High,7,1,0,0,1,1,0
1,634,High,3.25,1,0,1,0,1,0
1,635,Low,7.49,1,0,1,1,1,0
1,636,High,5.55,0,0,1,1,1,0
1,637,High,9.49,0,0,1,1,1,0
1,638,High,7.49,0,0,0,1,1,0
1,639,High,8.99,0,0,1,1,1,0
1,640,High,5.99,1,0,1,1,1,0
1,641,High,7.5,1,0,1,1,1,0
1,642,High,11,1,0,0,1,1,0
1,643,High,10.25,0,0,1,1,1,0
1,644,High,10.25,0,0,1,1,1,0
1,645,High,11.69,1,0,1,1,1,0
1,646,High,8.5,0,0,1,1,1,0
1,647,High,7.5,1,0,1,1,1,0
1,648,Low,7.25,1,0,0,0,1,0
1,649,High,6,1,0,1,0,1,0
1,650,High,7.99,1,0,1,1,1,0
1,651,High,6.99,0,1,0,1,1,0
1,652,High,6.99,1,0,1,1,1,0
1,653,High,3.5,0,0,1,1,1,0
1,654,High,11.75,0,0,1,0,1,0
1,655,High,9.25,1,0,1,1,1,0
1,656,High,7.25,0,1,1,1,1,0
1,657,High,7.75,1,0,0,1,1,0
1,658,Low,3.5,0,0,1,1,1,0
1,659,High,3.99,0,0,1,1,1,0
1,660,High,11,0,0,1,1,1,0
1,661,Low,5.55,1,0,1,1,1,1
1,662,Medium,8.19,1,0,0,1,1,0
1,663,High,7.77,0,0,1,1,1,0
1,664,Low,5.5,1,0,0,0,1,1
1,665,High,7.49,0,1,1,1,1,0
1,666,Low,5,1,0,1,1,1,0
1,667,High,4.49,1,0,1,1,1,0
1,668,High,7.77,0,0,1,1,1,0
1,669,High,6.75,0,1,1,1,1,0
1,670,High,8.880000000000001,1,0,0,1,1,0
1,671,High,11.19,0,1,1,1,1,0
1,672,Low,7.5,1,0,1,0,1,0
1,673,High,9.49,0,1,1,1,1,0
1,674,Medium,9.49,0,1,0,1,1,1
1,675,High,11.19,1,0,1,0,1,0
1,676,High,7.99,1,0,1,1,1,0
1,677,High,6.5,1,0,1,0,1,0
1,678,High,5.5,0,0,1,1,1,0
1,679,High,4.49,1,0,1,1,1,0
1,680,High,5.49,0,0,1,1,1,0
1,681,Low,6,0,0,0,1,1,1
1,682,High,4.49,0,1,1,1,1,0
1,683,Low,4.49,1,0,1,1,1,0
1,684,Medium,9.69,0,1,1,1,1,0
1,685,High,8.99,1,0,1,0,1,0
1,686,High,7,1,0,1,1,1,0
1,687,Low,6.5,1,0,0,1,1,0
1,688,High,8.5,0,0,1,1,1,0
1,689,Low,3.99,0,0,0,0,1,1
1,690,Low,6.75,1,0,0,1,1,0
1,691,Low,5,0,0,1,1,1,0
1,692,High,8.880000000000001,0,0,1,1,1,0
1,693,Low,3.25,0,1,1,1,1,0
1,694,High,9.69,1,0,1,1,1,0
1,695,High,9.25,0,0,1,1,1,1
1,696,Low,7.5,1,0,1,1,1,0
1,697,High,10.25,0,0,1,1,1,0
1,698,High,11.69,0,1,1,0,1,0
1,699,High,3.5,0,0,1,1,1,0
1,700,High,9.49,0,0,1,1,1,0
1,701,Low,7,1,0,1,0,1,1
1,702,High,11.69,0,0,1,1,1,0
1,703,Low,7,0,0,1,1,1,0
1,704,High,3.49,1,0,0,1,1,0
1,705,Low,6,0,1,0,0,1,0
1,706,High,4,1,0,1,0,1,0
1,707,High,10.49,1,0,1,1,1,0
1,708,High,10.99,1,0,1,1,1,0
1,709,High,3.49,0,0,1,1,1,0
1,710,High,8,0,1,0,1,1,0
1,711,High,10,1,0,0,1,1,0
1,712,Low,4.99,0,0,0,1,1,0
1,713,High,9.25,0,0,1,1,1,0
1,714,High,7.99,1,0,0,0,1,0
1,715,High,10.99,1,0,1,1,1,0
1,716,High,7.25,0,0,1,1,1,0
2,717,High,11.19,0,0,0,1,1,0
1,718,High,4.99,1,0,1,0,1,0
1,719,Low,5.5,0,0,1,1,1,1
1,720,High,11,1,0,1,0,1,0
1,721,Low,6.99,1,0,1,1,1,0
1,722,High,9.49,0,0,1,1,1,0
1,723,High,10.25,1,0,1,1,1,0
1,724,Low,7.49,1,0,0,1,1,1
1,725,Low,5.5,0,1,1,1,1,0
1,726,Medium,9.69,0,0,1,1,1,0
1,727,High,5.5,1,0,1,1,1,0
1,728,High,4.99,0,0,1,0,1,0
1,729,Low,7.49,0,0,1,1,1,0
1,730,Low,6.5,0,1,1,1,1,0
1,731,High,9.49,0,1,1,0,1,0
1,732,Low,3.99,1,0,1,1,1,1
1,733,Medium,8.5,0,0,1,1,1,0
1,734,Low,6.99,1,0,1,1,1,0
1,735,Low,5.55,0,1,1,1,1,1
1,736,High,8.880000000000001,0,1,1,1,1,0
1,737,High,4.5,1,0,1,1,1,1
1,738,High,5.99,1,0,0,1,1,0
1,739,High,8,0,0,1,1,1,0
1,740,High,5.55,0,1,1,1,1,0
1,741,Medium,5.99,1,0,1,1,1,0
2,742,High,7,0,1,1,1,1,0
1,743,High,8.5,1,0,0,0,1,0
1,744,Low,5.99,1,0,1,1,1,1
1,745,High,9.49,1,0,1,1,1,0
1,746,High,7.5,0,0,1,1,1,0
1,747,High,7.99,0,0,1,1,1,0
1,748,High,9.69,0,0,1,1,1,0
1,749,High,11.11,0,0,1,1,1,0
1,750,High,9.25,1,0,1,1,1,0
1,751,High,10,1,0,1,1,1,0
1,752,High,9.69,1,0,1,1,1,0
1,753,High,7.75,0,0,1,1,1,0
1,754,Low,4.5,0,0,0,1,1,0
1,755,High,4,0,0,1,1,1,0
1,756,High,7,1,0,1,0,1,0
1,757,High,11.69,1,0,0,1,1,0
1,758,Low,4.49,1,0,1,1,1,0
1,759,High,8.19,0,0,1,1,1,0
1,760,High,10.99,0,0,1,1,1,1
1,761,High,10.99,1,0,1,1,1,0
1,762,High,6,1,0,1,0,1,0
1,763,Medium,7.99,0,1,1,1,1,0
1,764,High,7.25,1,0,1,1,1,0
1,765,High,8,1,0,1,1,1,0
1,766,High,10.49,0,0,1,1,1,0
1,767,High,8.99,1,0,1,0,1,0
1,768,High,11.69,0,0,1,1,1,0
1,769,High,7.77,0,1,0,0,1,0
1,770,High,9.25,0,0,1,1,1,0
1,771,High,8.880000000000001,1,0,0,1,1,0
1,772,High,10.99,1,0,1,1,1,0
1,773,High,5.5,1,0,1,1,1,0
1,774,High,4,0,1,1,1,1,0
1,775,High,6.99,0,0,1,1,1,1
1,776,High,10.5,0,0,1,1,1,0
1,777,High,8.880000000000001,0,0,1,1,1,0
1,778,High,11.19,0,0,1,1,1,0
1,779,High,3.49,0,0,1,1,1,0
1,780,High,8.99,1,0,1,1,1,0
1,781,Low,5.55,0,0,1,1,1,1
1,782,High,11.11,0,0,1,1,1,1
1,783,Low,3.99,0,0,1,1,1,0
1,784,High,7.75,0,1,1,1,1,0
1,785,High,7.49,0,0,1,1,1,0
1,786,High,8.99,1,0,1,0,1,0
1,787,High,6,0,1,1,1,1,0
1,788,High,10,1,0,1,0,1,0
1,789,High,11.69,0,0,1,1,1,0
1,790,High,7.5,0,1,0,1,1,0
1,791,High,7.49,1,0,1,0,1,0
1,792,High,9.99,1,0,1,1,1,0
1,793,High,5.5,0,0,1,0,1,0
1,794,Low,6.5,0,0,1,0,1,0
1,795,High,9,0,0,0,1,1,0
1,796,Low,5,0,1,1,1,1,1
1,797,Low,7.5,1,0,1,0,1,0
1,798,Low,5,1,0,1,1,1,0
1,799,High,7.5,1,0,1,1,1,0
1,800,High,11.75,1,0,1,1,1,0
1,801,High,8,1,0,1,1,1,0
1,802,Low,5.5,1,0,1,1,1,1
1,803,High,9.49,0,1,1,1,1,0
1,804,High,10.49,0,1,0,1,1,0
1,805,High,10.25,0,0,1,1,1,0
1,806,High,4,1,0,1,1,1,0
1,807,High,4.49,1,0,1,0,1,0
1,808,High,3.25,0,0,1,1,1,0
1,809,High,4.49,0,0,0,1,1,0
1,810,High,8.5,1,0,1,0,1,0
1,811,High,8.99,0,0,1,1,1,0
1,812,Medium,9.25,1,0,1,1,1,0
1,813,High,10.49,0,1,0,1,1,0
1,814,High,4.44,0,0,1,1,1,0
1,815,High,6.5,1,0,1,1,1,0
1,816,High,8.5,0,0,0,1,1,0
1,817,High,4.44,1,0,1,1,1,0
1,818,Low,5.5,0,1,1,1,1,0
1,819,High,11,0,0,1,0,1,0
1,820,Medium,8.99,1,0,0,1,1,1
1,821,Low,3.99,0,0,1,1,1,0
1,822,High,4.5,1,0,1,0,1,0
1,823,Low,5.5,0,0,1,1,1,0
1,824,High,11.75,1,0,0,1,1,0
1,825,Low,3.5,0,0,1,1,1,0
1,826,Low,6.5,0,0,0,1,1,0
1,827,Low,3.5,1,0,1,1,1,0
1,828,High,9.25,1,0,1,1,1,1
1,829,High,6,0,0,1,1,1,0
1,830,Low,3.5,0,0,1,0,1,0
1,831,High,11.69,1,0,1,1,1,0
1,832,High,9.99,0,0,1,0,1,0
1,833,High,11.69,1,0,1,1,1,0
1,834,High,4.49,0,1,1,1,1,0
1,835,High,8.5,1,0,1,1,1,0
1,836,High,3.49,0,0,0,1,1,0
1,837,Low,6.5,0,1,1,0,1,1
1,838,Medium,7,1,0,1,1,1,0
1,839,High,11.69,0,1,1,1,1,0
1,840,High,8.880000000000001,1,0,1,1,1,0
1,841,High,11.69,0,0,0,1,1,0
1,842,High,8.99,1,0,1,1,1,0
1,843,High,7.49,1,0,0,1,1,0
1,844,High,3.99,0,1,1,1,1,0
1,845,High,10.49,1,0,1,1,1,0
1,846,High,8.5,1,0,1,1,1,0
1,847,High,11.11,0,0,1,1,1,0
1,848,Low,5,0,0,0,1,1,0
1,849,Medium,7.49,0,0,1,0,1,1
1,850,High,11.69,0,0,1,1,1,0
1,851,High,5.49,0,1,1,1,1,0
1,852,High,10.25,1,0,1,1,1,0
1,853,High,8.880000000000001,0,0,1,0,1,0
1,854,High,4,0,0,1,1,1,0
1,855,High,8,1,0,1,0,1,0
1,856,High,6.75,1,0,1,1,1,0
1,857,Medium,9.25,0,1,1,1,1,0
1,858,High,11.11,0,0,1,1,1,0
1,859,High,10,0,0,1,0,1,0
1,860,Low,7.5,0,0,1,1,1,0
1,861,High,7.77,1,0,1,1,1,0
1,862,Low,6.75,0,0,1,1,1,0
1,863,Low,5.99,0,0,1,1,1,0
1,864,High,9.69,1,0,1,1,1,0
1,865,Low,6.99,0,0,1,1,1,0
1,866,High,4.44,0,1,1,1,1,0
1,867,Low,6,0,0,1,1,1,0
1,868,High,7.5,0,1,1,1,1,1
1,869,High,10,0,0,0,1,1,0
1,870,High,10,0,1,0,1,1,0
1,871,High,10,0,0,1,1,1,1
1,872,High,7.49,0,0,0,1,1,0
1,873,Low,3.99,0,0,1,1,1,1
1,874,Medium,8.880000000000001,0,0,1,1,1,0
1,875,High,5.49,1,0,1,1,1,0
1,876,High,8.19,0,0,0,1,1,0
1,877,High,9.25,1,0,1,1,1,0
1,878,Low,4,0,0,1,1,1,0
1,879,High,9.99,1,0,1,1,1,0
1,880,Low,5.55,1,0,1,1,1,0
1,881,High,8.99,0,0,0,0,1,0
1,882,Medium,9.25,1,0,1,1,1,0
1,883,High,8.880000000000001,0,1,1,1,1,0
1,884,High,10,0,1,1,1,1,0
1,885,Low,5.55,0,0,1,1,1,0
1,886,High,9,1,0,1,1,1,0
1,887,High,4,1,0,0,1,1,0
1,888,High,9,0,0,1,1,1,0
1,889,Medium,9.69,0,0,1,1,1,0
1,890,Medium,7.49,0,0,1,1,1,0
1,891,Low,7.49,1,0,1,1,1,0
1,892,High,9.99,0,1,1,1,1,0
1,893,Medium,5.5,1,0,1,0,1,1
1,894,Low,7.25,1,0,0,1,1,0
1,895,High,10.99,0,0,1,1,1,1
1,896,Low,4.49,0,1,1,1,1,1
1,897,Medium,8.99,1,0,0,1,1,0
1,898,High,5.55,0,0,1,1,1,0
1,899,High,5.99,0,0,1,1,1,0
1,900,Low,4.44,1,0,1,1,1,1
1,901,High,7.75,0,1,0,1,1,0
1,902,High,10.99,0,0,1,1,1,0
1,903,High,10.25,0,0,1,0,1,0
1,904,High,3.99,1,0,1,1,1,0
1,905,High,10.25,1,0,1,1,1,0
1,906,High,6.5,1,0,1,0,1,0
1,907,Low,5,0,0,0,1,1,0
1,908,Low,7.5,1,0,1,1,1,1
1,909,High,7.99,1,0,1,1,1,0
1,910,High,9.75,1,0,1,1,1,0
1,911,High,11.11,0,0,1,1,1,0
1,912,Low,5.49,0,0,1,0,1,1
1,913,High,9.25,0,1,0,0,1,0
1,914,High,3.99,0,0,1,1,1,1
1,915,High,7.77,1,0,0,1,1,0
1,916,High,7.75,0,1,1,0,1,0
1,917,High,11.69,1,0,0,1,1,0
1,918,High,10.49,1,0,0,1,1,0
1,919,High,7.49,0,0,1,1,1,0
1,920,High,3.5,1,0,0,0,1,0
1,921,High,3.25,0,0,0,0,1,0
1,922,High,11,0,0,0,1,1,0
1,923,Low,3.99,0,0,1,1,1,0
1,924,High,5.99,1,0,0,1,1,0
1,925,High,10,1,0,1,1,1,0
1,926,High,9.49,0,0,1,1,1,0
1,927,Low,5.99,0,0,1,1,1,0
1,928,High,9.69,1,0,1,0,1,0
1,929,Low,6.75,1,0,1,1,1,1
1,930,Medium,6.99,1,0,1,1,1,0
1,931,High,11.75,1,0,1,0,1,0
1,932,Low,6.99,1,0,1,0,1,0
1,933,High,4.44,0,0,0,1,1,0
1,934,High,11.69,1,0,1,1,1,0
1,935,High,7.77,0,0,1,1,1,0
1,936,High,7.25,0,0,1,1,1,0
1,937,High,11.11,0,0,1,1,1,0
1,938,High,5.5,1,0,1,1,1,0
1,939,High,10.49,0,0,1,1,1,0
1,940,Low,6.99,1,0,1,1,1,1
1,941,High,10.49,1,0,1,1,1,0
1,942,Low,7.5,0,0,0,0,1,0
1,943,High,7.49,0,1,0,0,1,0
1,944,High,4.99,0,0,0,1,1,0
1,945,High,4.49,1,0,1,1,1,0
1,946,High,7.5,1,0,1,1,1,0
1,947,High,6,0,0,1,1,1,0
1,948,High,9.75,1,0,0,1,1,0
1,949,High,11.19,0,0,1,1,1,0
1,950,High,6.75,0,0,1,1,1,0
1,951,High,11,1,0,1,1,1,0
1,952,Low,7.75,0,1,1,1,1,0
1,953,High,3.99,0,1,1,1,1,0
1,954,High,11.19,0,1,0,1,1,0
1,955,High,11.19,0,0,0,1,1,0
2,956,Medium,7.49,0,0,0,1,0,0
1,957,High,11.11,0,0,0,0,1,0
1,958,High,8.19,1,0,0,1,1,0
1,959,High,11.75,0,0,1,1,1,1
1,960,High,11.69,1,0,1,1,1,0
1,961,High,11.75,1,0,1,1,1,0
1,962,High,8.99,0,0,0,1,1,0
1,963,High,7.49,0,0,1,1,1,0
1,964,High,7,0,0,1,1,1,0
1,965,High,4.5,1,0,1,0,1,0
1,966,Low,4,1,0,1,1,1,0
1,967,Medium,3.49,0,1,1,0,1,0
1,968,High,10.5,1,0,1,1,1,0
1,969,High,10.99,0,0,1,0,1,0
1,970,Low,4.49,1,0,1,1,1,0
1,971,High,10.49,0,0,1,0,1,0
1,972,High,7.5,1,0,1,1,1,0
1,973,Low,3.5,1,0,1,1,1,0
1,974,High,11.11,0,0,1,1,1,0
1,975,High,10,0,0,1,1,1,0
1,976,High,10,1,0,0,1,1,0
1,977,Low,6.5,0,0,1,0,1,0
1,978,High,10.99,0,0,1,1,1,0
1,979,Low,7,0,0,0,1,1,0
1,980,High,9.25,0,0,1,1,1,0
1,981,High,10.5,1,0,1,1,1,0
1,982,High,3.5,0,0,1,1,1,0
1,983,High,8.880000000000001,0,0,1,1,1,0
1,984,Medium,7,0,0,1,0,1,0
1,985,High,11.19,1,0,0,1,1,0
1,986,High,3.25,1,0,1,1,1,1
1,987,Low,4.49,0,0,1,1,1,0
1,988,Medium,8.5,0,0,1,1,1,1
1,989,Low,4.44,0,1,0,1,1,0
1,990,Low,5.99,0,1,1,1,1,1
1,991,High,8.880000000000001,0,0,1,1,1,0
1,992,High,8.19,0,0,1,1,1,0
1,993,Low,4.99,1,0,0,1,1,0
1,994,High,10.49,0,0,1,1,1,0
1,995,High,11.11,0,0,1,1,1,0
1,996,High,8.5,0,1,1,1,1,0
1,997,High,7.25,0,1,1,1,1,0
1,998,High,7.75,0,0,1,1,1,0
1,999,High,11.75,1,0,1,1,1,0
1,1000,Low,5.55,0,0,1,1,1,1
1,1001,High,11.19,0,0,0,0,1,1
1,1002,Low,6.75,0,0,1,1,1,0
1,1003,High,5,0,0,1,1,1,0
1,1004,Low,7.25,1,0,0,1,1,0
1,1005,High,8.99,1,0,1,1,1,0
1,1006,Medium,8.19,1,0,1,1,1,0
1,1007,Low,6.75,1,0,1,0,1,1
1,1008,High,5.5,1,0,1,1,1,0
1,1009,Low,7.5,1,0,1,1,1,1
1,1010,Low,4.49,0,0,1,1,1,0
1,1011,High,10.25,0,1,0,1,1,0
1,1012,High,10.5,0,0,1,1,1,0
1,1013,Low,6.99,0,1,0,1,1,0
1,1014,High,8.880000000000001,0,0,1,0,1,0
1,1015,Low,7.49,0,1,1,1,1,1
1,1016,Medium,8.99,0,0,0,0,1,0
1,1017,High,8.19,0,0,1,1,1,0
1,1018,Low,5.99,0,0,1,1,1,0
1,1019,High,8.5,0,0,1,0,1,0
1,1020,High,7.49,0,0,1,1,1,1
1,1021,Medium,9.25,1,0,0,1,1,0
1,1022,Low,5.99,1,0,0,0,1,0
1,1023,High,9.69,0,0,1,1,1,0
1,1024,High,4,1,0,1,0,1,0
1,1025,High,8.99,0,0,0,1,1,0
1,1026,High,5.5,1,0,1,0,1,0
1,1027,Low,4.5,0,1,1,1,1,0
1,1028,Low,5,0,0,0,1,1,0
1,1029,Low,7.49,1,0,1,1,1,0
1,1030,High,9.99,1,0,0,1,1,0
1,1031,High,10.99,0,0,1,0,1,0
1,1032,High,8.19,0,1,1,1,1,0
1,1033,High,5.99,1,0,1,1,1,0
1,1034,Low,6.75,0,1,1,1,1,0
1,1035,High,10.25,1,0,1,1,1,0
1,1036,Low,7,1,0,1,1,1,0
1,1037,High,10.5,1,0,1,1,1,0
1,1038,Low,6.5,0,0,1,1,1,0
1,1039,Low,7.5,0,1,1,1,1,0
1,1040,Low,6.5,0,0,1,1,1,0
1,1041,Low,6.99,0,0,0,1,1,1
1,1042,High,11,1,0,1,1,1,0
1,1043,Medium,8.19,0,0,0,1,1,0
1,1044,Low,7.49,1,0,0,1,1,1
1,1045,High,8.880000000000001,0,1,1,1,1,0
1,1046,Low,5.5,1,0,1,1,1,0
1,1047,Medium,7.99,0,0,1,1,1,1
1,1048,Low,5.5,0,0,1,1,1,0
1,1049,High,6.99,1,0,1,0,1,0
1,1050,High,10.99,0,0,1,0,1,0
1,1051,High,11.69,0,1,0,1,1,0
1,1052,Low,6.5,0,1,1,1,1,1
1,1053,High,7.5,1,0,1,1,1,0
1,1054,High,11.75,0,0,1,0,1,0
1,1055,Low,3.25,1,0,1,1,1,1
1,1056,Medium,5.5,1,0,0,1,1,0
1,1057,Medium,6.99,0,1,1,0,1,0
1,1058,High,11.19,0,1,1,1,1,0
1,1059,High,9.69,1,0,1,1,1,0
1,1060,Low,3.5,0,0,1,0,1,1
1,1061,High,9.69,1,0,1,1,1,0
1,1062,Low,7.75,0,1,0,1,1,0
1,1063,High,3.99,0,0,1,0,1,0
1,1064,Low,3.49,0,1,1,0,1,1
1,1065,High,9.99,0,1,1,1,1,0
1,1066,High,7.75,0,0,1,1,1,0
1,1067,Low,6.75,0,1,0,1,1,0
1,1068,High,3.99,0,0,0,1,1,0
1,1069,High,5.49,0,0,0,1,1,0
1,1070,High,7.75,0,0,1,0,1,0
1,1071,High,9.99,1,0,1,0,1,0
1,1072,High,7.77,0,0,1,0,1,0
1,1073,High,7.25,1,0,1,1,1,0
1,1074,High,11.69,1,0,1,0,1,0
1,1075,High,9.75,0,0,0,1,1,0
1,1076,High,9.49,1,0,1,0,1,0
1,1077,High,4.44,0,0,0,1,1,0
1,1078,Low,6.75,0,0,1,1,1,0
1,1079,High,5.99,0,0,1,1,1,0
1,1080,High,5.99,0,0,1,0,1,0
1,1081,High,10,0,1,1,0,1,0
1,1082,High,7,1,0,1,1,1,1
1,1083,High,11.75,0,1,1,0,1,0
1,1084,Low,3.99,1,0,1,1,1,0
1,1085,Medium,6.5,1,0,1,1,1,0
1,1086,High,5.55,1,0,1,1,1,0
1,1087,High,9.69,0,0,1,0,1,0
1,1088,High,9.69,0,0,1,1,1,0
1,1089,High,11.75,1,0,0,1,1,0
1,1090,Low,4.49,0,1,1,1,1,0
1,1091,Low,7.49,1,0,1,1,1,1
1,1092,High,7,0,0,1,0,1,0
1,1093,Low,3.49,0,0,1,1,1,0
1,1094,High,5.5,0,0,1,1,1,0
1,1095,Medium,6.75,0,0,0,1,1,0
1,1096,High,11,0,1,1,1,1,0
1,1097,High,11.75,0,0,1,1,1,1
1,1098,Low,5.99,0,0,0,1,1,0
1,1099,High,10.5,1,0,1,1,1,0
1,1100,High,9.99,0,0,1,0,1,0
1,1101,Medium,8.880000000000001,1,0,1,0,1,0
1,1102,High,3.49,0,1,1,1,1,0
1,1103,High,8,0,0,1,1,1,0
1,1104,High,11.69,0,0,1,0,1,0
1,1105,High,9.75,0,0,1,1,1,0
1,1106,High,10.49,0,1,1,1,1,0
1,1107,High,10,0,0,1,1,1,0
1,1108,High,8.99,0,0,1,0,1,0
1,1109,Medium,8.99,1,0,1,1,1,0
1,1110,High,8.99,0,1,1,0,1,1
1,1111,High,11.75,0,0,1,1,1,0
1,1112,High,8.5,0,1,1,0,1,0
1,1113,High,7.25,1,0,1,1,1,1
1,1114,High,7.99,1,0,1,1,1,0
1,1115,High,7.75,1,0,0,0,1,0
1,1116,High,8.99,0,1,0,1,1,0
1,1117,High,11.19,0,1,1,0,1,0
1,1118,Low,4.49,1,0,0,0,1,0
1,1119,High,6.75,1,0,1,1,1,0
1,1120,High,11.69,1,0,1,1,1,0
1,1121,High,9.69,0,0,1,0,1,0
1,1122,High,7.25,0,1,1,1,1,0
1,1123,Medium,3.49,1,0,1,1,1,0
1,1124,High,3.25,0,1,1,1,1,0
1,1125,High,10.99,0,1,1,0,1,0
1,1126,High,5,0,0,0,1,1,0
1,1127,Medium,7.77,0,0,1,1,1,0
1,1128,Low,5.49,0,1,1,1,1,0
1,1129,High,10.49,0,1,1,1,1,0
1,1130,Medium,9.49,0,1,1,0,1,0
1,1131,Low,7.25,1,0,0,1,1,0
1,1132,High,8.880000000000001,0,0,1,0,1,0
1,1133,Medium,9.49,1,0,1,1,1,0
1,1134,Low,6,1,0,0,1,1,1
1,1135,High,11.75,0,1,1,1,1,0
1,1136,Low,6,1,0,0,1,1,0
1,1137,High,9.69,1,0,1,1,1,0
1,1138,Low,6.5,1,0,1,0,1,0
1,1139,Low,3.49,0,1,1,1,1,1
1,1140,High,10.49,1,0,1,1,1,0
1,1141,High,11,1,0,1,1,1,0
1,1142,High,8.19,1,0,1,1,1,0
1,1143,High,6.75,0,0,1,1,1,0
1,1144,High,11.11,1,0,1,0,1,0
1,1145,High,11.19,0,1,1,1,1,0
1,1146,Low,7.49,0,1,1,1,1,0
1,1147,Low,5.99,0,1,1,1,1,1
1,1148,High,11.69,0,0,1,0,1,0
1,1149,High,5.55,0,0,1,1,1,0
2,1150,High,11.11,0,0,1,1,1,0
1,1151,High,7.77,0,1,1,1,1,0
1,1152,High,8,1,0,1,1,1,0
1,1153,High,7.5,0,0,1,1,1,0
1,1154,High,3.25,0,0,1,1,1,0
1,1155,High,7.5,0,0,1,1,1,0
1,1156,High,8.880000000000001,1,0,0,0,1,0
1,1157,Medium,7.77,1,0,0,1,1,0
1,1158,Medium,3.99,1,0,1,1,1,1
1,1159,Low,3.5,1,0,1,1,1,1
1,1160,High,7,1,0,0,1,1,0
1,1161,Low,4.49,1,0,1,1,1,0
1,1162,High,4.44,1,0,0,1,1,0
1,1163,Medium,8.99,0,0,0,1,1,0
1,1164,High,10.49,0,1,1,1,1,0
1,1165,High,11.19,1,0,1,0,1,0
1,1166,High,6.99,0,0,1,1,1,0
1,1167,Low,5.99,0,1,1,1,1,1
1,1168,High,11.75,0,0,1,1,1,0
1,1169,Low,3.49,0,1,1,1,1,0
1,1170,High,4.5,0,0,1,0,1,0
1,1171,Medium,3.49,1,0,1,0,1,0
1,1172,Low,3.99,1,0,1,0,1,0
1,1173,High,3.99,1,0,1,1,1,0
1,1174,High,11,1,0,1,1,1,0
1,1175,High,10.25,1,0,0,0,1,0
1,1176,High,10.25,0,0,0,0,1,1
1,1177,High,9.69,0,0,1,1,1,0
1,1178,High,8.99,1,0,1,1,1,0
1,1179,High,11.19,0,0,1,1,1,0
1,1180,High,8,0,1,1,1,1,0
1,1181,High,9.25,0,0,1,1,1,0
2,1182,High,11.19,0,1,1,1,0,0
1,1183,High,3.99,0,0,0,1,1,0
1,1184,High,7.77,0,1,1,1,1,0
2,1185,High,11,0,0,0,1,1,0
1,1186,High,8.880000000000001,1,0,1,0,1,0
1,1187,High,11.11,1,0,1,1,1,0
1,1188,High,3.49,0,0,1,1,1,0
1,1189,High,8,0,0,1,0,1,0
1,1190,Low,7.25,0,1,1,1,1,0
1,1191,High,8,1,0,1,1,1,0
2,1192,High,8.880000000000001,0,0,1,1,1,0
1,1193,Low,5.49,1,0,1,1,1,0
1,1194,High,7.99,0,1,0,1,1,0
1,1195,High,11,1,0,1,1,1,0
1,1196,High,9,0,1,1,1,1,0
1,1197,High,10.49,1,0,1,1,1,0
1,1198,High,10.25,1,0,1,1,1,0
1,1199,High,11.19,0,0,1,0,1,0
1,1200,High,4.99,0,0,0,1,1,0
1,1201,High,11.69,0,0,1,1,1,0
1,1202,Medium,7.99,0,1,1,1,1,0
2,1203,High,8,1,0,1,0,0,0
1,1204,Low,6.99,0,1,1,1,1,0
1,1205,Low,7.25,1,0,1,1,1,1
1,1206,Low,7,0,0,1,1,1,0
1,1207,High,10.49,1,0,1,1,1,0
1,1208,High,11.69,0,1,1,1,1,0
2,1209,High,10,1,0,1,0,1,0
1,1210,High,10,0,0,1,1,1,0
1,1211,High,3.5,1,0,1,1,1,0
1,1212,Low,7,0,0,0,1,1,1
1,1213,High,7.75,0,1,1,1,1,0
1,1214,High,10.99,0,1,1,0,1,0
1,1215,Medium,7.99,0,1,0,0,1,0
1,1216,Low,6.5,1,0,1,1,1,1
1,1217,Low,4.99,1,0,1,1,1,0
1,1218,Low,6,0,0,1,1,1,1
1,1219,Low,3.49,1,0,1,1,1,1
1,1220,High,9,0,0,1,0,1,0
1,1221,High,3.49,0,0,1,0,1,0
1,1222,Low,6.5,0,0,1,1,1,0
2,1223,High,7.75,1,0,1,1,0,0
2,1224,High,10.49,0,0,1,1,0,0
2,1225,High,8.880000000000001,1,0,0,0,0,0
1,1226,High,9.99,0,1,1,1,1,0
1,1227,High,8.19,1,0,0,1,1,1
1,1228,Medium,9.25,0,0,1,1,1,0
1,1229,High,11.19,0,1,1,1,1,0
1,1230,Low,4.99,1,0,0,1,1,0
1,1231,High,9.99,0,0,0,1,1,0
1,1232,High,8.19,0,1,1,0,1,0
1,1233,High,10.25,0,1,1,1,1,0
1,1234,High,10,1,0,1,1,1,0
1,1235,Low,5.99,1,0,1,0,1,1
1,1236,High,7.99,1,0,0,1,1,0
1,1237,High,9.75,0,0,1,1,1,0
1,1238,Low,6.5,0,1,0,1,1,0
1,1239,High,6,0,0,1,1,1,0
1,1240,High,8.880000000000001,0,0,1,1,1,0
2,1241,Low,5.55,1,0,1,1,1,0
2,1242,High,9.49,0,0,0,1,0,0
1,1243,High,8.99,0,0,1,1,1,0
1,1244,High,11.69,1,0,1,0,1,0
1,1245,High,11.11,0,0,1,1,1,0
1,1246,High,10.99,1,0,1,1,1,0
1,1247,High,10.99,1,0,0,1,1,0
